,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat,gust_mag,gust_dir,flight_cond,ind,red_mean,rise_mean,red_dev,rise_dev,le_mean,red_std,cont_gustID,c_g_mean,r_t_mean,l_e_mean,rise_skew,red_skew
0,-0.007764629012211224,91.39822944605672,0.4070448875427246,7.5,1.0,6.0,6,18,0.4510097061655507,9,10,30,g7,Ta,0.09,0.09,9_10,0,84.19976064830288,0.34898185888926186,7.198468797753833,0.058063028653462745,84.19976064830288,11.289885620190484,30_6,84.64883545273196,0.3035203814506531,0.015034837934283962,1.1354081171388861,-0.6201134691857388
1,0.03763659954764023,59.12684721044559,0.6489591598510742,7.5,1.0,3.0,6,19,0.5050949290174255,9,10,31,g7,Tb,0.09,0.09,9_10,1,81.06643549737733,0.35237166086832683,21.939588286931738,0.2965874989827474,81.06643549737733,14.024545353266051,31_6,67.26274985182314,0.24690848588943481,0.0317773534543587,0.8609899055918722,-1.2827540250457452
2,0.031342390881077827,66.68753762816976,0.2541391849517822,7.5,1.0,1.0,6,20,0.263092041348302,9,10,32,g7,Tc,0.09,0.09,9_10,2,66.38991802410258,0.5908598788579305,0.29761960406717947,0.3367206939061482,66.38991802410258,25.51442282144314,32_6,74.3546082781747,0.3218893527984619,0.026525210728139702,3.261776005858978,-0.7729045279267661
3,0.016804943814506368,81.45034810579588,0.5570440292358398,7.5,-1.0,6.0,7,21,0.15975189016782732,9,10,30,g7,Ta,0.09,-0.09,9_10,3,80.08458333428528,0.5173443365097046,1.365764771510598,0.03969969272613527,80.08458333428528,18.117855501684513,30_7,76.02156574567091,0.5060043811798096,0.025959700288597853,1.0307736351213264,-1.4173415302687473
4,0.02516464401676869,70.99728357312775,0.35704612731933594,7.5,-1.0,3.0,7,22,0.3484777961094898,9,10,31,g7,Tb,0.09,-0.09,9_10,4,77.72767825213664,0.6050053135553995,6.730394679008896,0.2479591862360636,77.72767825213664,15.89390165982299,31_7,84.8769738531519,0.5838006496429443,0.015188609343173093,1.920173632504162,-0.8917877270177883
5,0.0687918070952114,20.845996040546968,2.7063684463500977,7.5,-1.0,1.0,7,23,0.1990415820914393,9,10,32,g7,Tc,0.09,-0.09,9_10,5,69.38569276308162,0.7655631494522095,48.53969672253466,1.9408052968978882,69.38569276308162,21.52017698164929,32_7,64.55222262088458,0.8936759233474731,0.033729617861854584,1.1628048883293336,-0.8222204636776157
6,0.025959165130185768,76.35332461202952,0.3974344730377197,10.0,1.0,6.0,8,24,0.664057812392937,9,10,30,g10,Ta,0.12,0.12,9_10,6,86.61960878601911,0.45700254599253337,10.26628417398959,0.059568072954813645,86.61960878601911,8.596904095016024,30_8,86.99767049566427,0.46478302478790284,0.01497760494704487,-0.28507542163822897,-0.8634427692891511
7,0.022409143399089462,77.37164711606661,0.647432804107666,10.0,1.0,3.0,8,25,0.4621630475069588,9,10,31,g10,Tb,0.12,0.12,9_10,7,85.5144184854382,0.5866328811645508,8.142771369371587,0.0607999229431152,85.5144184854382,11.131327303524737,31_8,79.48563519978389,0.4892963767051697,0.013766622244141106,2.4920848849701382,-0.8716124038379233
8,0.032228555819630286,68.72694410444822,0.1985657215118408,10.0,1.0,1.0,8,26,0.21856367587667647,9,10,32,g10,Tc,0.12,0.12,9_10,8,69.59826169999552,0.7360614156723022,0.8713175955472963,0.5374956941604614,69.59826169999552,18.749842815134837,32_8,78.37427504529647,0.491874098777771,0.012165371864999682,3.235407251651473,-0.3495853767602239
9,0.02206551792704368,84.91282233739338,0.14999866485595706,10.0,-1.0,6.0,9,27,0.5991277152073129,9,10,30,g10,Ta,0.12,-0.12,9_10,9,85.61309092428775,0.5383878548940023,0.7002685868943672,0.3883891900380453,85.61309092428775,9.024036094245961,30_9,95.8015333840955,0.5348770141601562,-0.0010622051802915348,1.216207684804505,-0.5420282836053413
10,-0.023959608350582282,83.64773673957133,0.34856534004211426,10.0,-1.0,3.0,9,28,0.5758905721755984,9,10,31,g10,Tb,0.12,-0.12,9_10,10,84.60166632354695,0.7006767272949219,0.9539295839756221,0.35211138725280766,84.60166632354695,13.467349153421253,31_9,87.54218663228968,0.5127754211425781,-0.021612969183000163,2.465434248833852,-1.112798355075386
