,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
150,0.022442279470899076,0.8973131841166758,0.6726469993591309,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
151,0.006566078076127567,0.9644878862905872,0.552647590637207,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
152,-0.013322331338939133,0.9415680813675119,0.7429568767547607,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
153,-0.0043797134570590385,0.987412479546272,0.5529575347900391,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
154,-0.03188662482068498,0.871382663256856,0.4926469326019287,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
155,-0.06667130424138062,0.7193698155004421,2.0422186851501465,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
156,0.018435541828378785,0.9256712579225022,0.5499987602233887,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
157,-0.004091340938352417,0.9848115083020645,0.6099975109100342,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
158,-0.011435527804211398,0.9699461883839605,1.2799968719482422,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
159,-0.04843016047141085,0.8592085035289538,0.7399983406066895,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
160,-0.10124423518173911,0.7129644510369545,0.669999361038208,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
161,-0.14756751434924273,0.5738163229260498,1.1699950695037842,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
162,0.005321482930008633,0.9671023915280957,0.37999796867370605,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
163,0.02608441417178753,0.7879828732188365,0.31003737449645996,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
